"total_floor_area","co2_emissions_current","co2_emissions_potential","number_habitable_rooms","average_income","london_zone","num_tube_lines","longitude","num_rail_lines","distance_to_station","population","energy_consumption_current","energy_consumption_potential","num_light_rail_lines","altitude","latitude","id","asking_price","predicted_price","profit","buy"
87,4.3,0.9,4,40200,3,1,0.016374,0,0.695968,19,280,55,1,2,51.519057,5912,390000,421503.057903978,0.0807770715486612,0
93,2.4,2.3,3,59000,1,1,-0.122143,0,0.1839344,26,158,148,0,35,51.515179,3672,1005000,1085843.92146191,0.0804417128974197,0
44,2.1,1.2,2,56500,3,0,-0.075828,1,0.8991658,58,243,146,0,102,51.42809,9096,261000,281881.262361753,0.08000483663507,0
50.71,1.8,1.8,2,50400,2,0,-0.080466,0,0.4778566,81,235,235,1,27,51.567165,1936,335000,361615.318908633,0.0794487131600998,0
217,8,3.7,5,53900,2,2,-0.235905,0,0.4119882,129,190,87,0,10,51.508303,2364,1929000,2080351.4609557,0.0784610995104739,0
59,1.7,0.4,4,48100,4,0,0.084858,1,0.891709,112,165,31,0,48,51.43071,4922,301000,324400.050973944,0.0777410331360255,0
53,3.9,2.6,2,54700,2,1,-0.228093,0,0.8569106,10,410,280,0,68,51.544371,5588,376000,405160.14788215,0.0775535847929534,0
102,5.5,2.1,5,62800,5,0,-0.179492,1,0.7506512,65,283,107,0,48,51.366384,15658,477000,513946.878762676,0.0774567688944985,0
128,6,3.3,7,38400,3,1,-0.25052,0,0.7668076,75,264,143,0,36,51.546715,3478,553000,595620.050525954,0.0770706157793011,0
186,7.8,3.2,9,64800,3,0,-0.312898,1,0.5145192,67,239,98,0,41,51.518042,14006,1310000,1410904.39921666,0.0770262589440174,0
151,7.3,4.1,7,65000,5,1,-0.370937,0,0.5959226,98,272,154,0,55,51.590755,11123,763000,821767.259785264,0.077021310334553,0
44,2.4,1.2,2,50700,2,1,-0.102647,0,0.2311608,27,312,157,0,7,51.492177,10043,324000,348953.329453142,0.0770164489294507,0
51,2.3,2,2,48800,5,0,-0.193115,1,0.6481202,79,262,233,0,79,51.352755,1916,196000,211089.663108378,0.0769880770835628,0
49,1.8,1.6,2,52600,4,0,-0.139825,1,0.2460744,53,212,187,0,54,51.615268,2347,221000,237935.12972295,0.0766295462576906,0
281,7.1,5.7,9,55700,6,0,0.230835,0,1.0246886,42,143,116,1,32,51.576769,13756,1064000,1144586.29692784,0.0757390008720344,0
68,3,0.8,3,40900,5,1,0.132821,0,1.0899356,90,247,61,0,11,51.551989,3867,270000,290335.355109931,0.0753161300367816,0
66,3.5,0.6,4,45400,4,0,-0.096051,1,0.4374656,59,273,45,0,51,51.391892,14325,327000,351560.405416677,0.0751082734454969,0
54,2.4,0.3,4,50600,6,1,-0.430698,1,1.2428,24,252,29,0,24,51.455625,131,311000,334277.8587891,0.0748484205437305,0
129,5.2,2.8,6,55700,3,0,-0.052366,0,0.1820702,75,230,122,1,40,51.40718,6207,582000,625482.776316388,0.0747126740831414,0
61,1.9,1.2,3,50000,1,1,-0.113896,0,0.3504696,29,176,117,0,29,51.523608,1373,534000,573884.26704799,0.0746896386666473,0
60,5.9,5.2,3,71600,3,1,-0.185461,0,0.9296144,103,656,579,0,77,51.581389,7917,467000,501474.6800921,0.073821584779658,0
62,2,1.7,3,50600,4,0,0.059689,1,1.0632154,56,170,142,0,76,51.429582,4652,251000,269526.410011354,0.0738103984516106,0
55,2.2,1.2,3,54400,3,0,-0.121567,1,0.481585,196,212,116,0,68,51.436988,3563,361000,387373.189593409,0.0730559268515474,0
65.78,3.9,3.2,4,55000,4,1,0.02026,0,0.4977414,39,351,292,0,32,51.578837,3824,356000,381950.292393291,0.0728940797564348,0
110,5.9,2.8,5,45700,5,0,0.153018,1,0.3063502,97,304,141,0,18,51.490297,4229,378000,405436.344505778,0.0725829219729573,0
114,4.4,1.9,5,53800,4,0,-0.253892,1,0.8954374,73,221,95,0,85,51.624729,5305,589000,631616.271388646,0.0723536016785161,0
52,2.3,1.1,2,71300,3,1,-0.199918,0,0.6394206,43,250,123,0,22,51.453937,10175,392000,420198.970522516,0.0719361492921324,0
75,3,1.3,4,41200,3,0,0.037478,0,0.4946344,47,229,93,1,3,51.513603,13556,349000,374095.998676755,0.0719083056640533,0
43,2.5,1.2,2,36500,6,0,0.220546,1,1.2763556,18,324,163,0,51,51.60611,15098,168000,180031.242530076,0.0716145388694987,0
81,3.7,1,4,48200,6,1,0.197041,0,0.1516216,90,257,70,0,11,51.54934,5594,351000,376123.927369135,0.071578140652806,0
77,4.7,1.6,3,39400,5,1,0.122014,0,0.4436796,146,318,101,0,8,51.543246,4604,287000,307492.636398536,0.071402914280613,0
113,3.6,3.6,3,57000,2,0,-0.022014,0,0.7469228,143,178,178,1,8,51.537256,10042,649000,695040.117352639,0.0709400883707846,0
277,8.7,4.9,11,65500,3,0,-0.118145,0,0.394589,122,178,100,1,69,51.57612,8513,1746000,1869123.46285209,0.0705174472234218,0
74,6.9,2.6,3,52700,6,0,-0.400464,1,1.3677014,77,482,177,0,20,51.435047,30,343000,367081.254137133,0.0702077380091328,0
83,4.7,1.6,5,63300,6,0,-0.156891,1,0.5909514,80,322,109,0,117,51.316382,3757,415000,444068.50431956,0.0700445887218322,0
58,3,1.5,4,62600,2,0,-0.069927,1,0.6387992,169,294,148,0,28,51.460924,15060,411000,439516.414803585,0.0693830043882846,0
106,6,1.1,5,58200,3,0,-0.027246,1,0.388375,54,322,55,0,29,51.457219,10410,585000,625511.203758691,0.0692499209550265,0
56.09,2.1,1.3,3,71500,2,0,-0.217728,1,0.3958318,44,223,138,0,13,51.466717,10801,448000,478788.9546744,0.0687253452553581,0
114,6.1,2.2,5,59400,6,0,-0.292699,1,0.6437704,64,302,110,0,10,51.419076,7728,718000,767272.038693248,0.068624009322072,0
103,4.5,2.3,6,54900,2,1,-0.1236,0,0.3877536,83,227,114,0,13,51.468477,8924,778000,831313.069241996,0.0685257959408683,0
100,4.1,1.5,4,47800,4,1,-0.286662,0,0.4306302,118,233,85,0,49,51.57229,2454,502000,536366.738310474,0.0684596380686728,0
100,5,1.7,4,49800,3,0,0.011995,0,0.211276,95,284,95,1,23,51.563898,15393,550000,587618.604584436,0.0683974628807922,0
55,1.6,0.2,4,58300,5,0,-0.21392,1,0.6972108,87,156,13,0,31,51.37132,11981,330000,352504.787136286,0.0681963246554112,0
129,6.6,1.9,5,53100,3,1,-0.163559,0,0.5474534,161,291,81,0,92,51.594171,10490,866000,924516.334545819,0.0675708251106453,0
75,3.3,0.7,4,60200,5,1,-0.203912,0,0.5263258,81,246,53,0,134,51.655157,13628,497000,530238.59001485,0.0668784507341056,0
95,3,1.2,5,75100,3,1,-0.193659,0,0.1311154,87,181,67,0,17,51.417052,2574,748000,797694.947443565,0.0664370955127874,0
69,2.8,1.3,2,67300,2,1,-0.191772,0,0.9271288,62,211,98,0,109,51.561658,1300,657000,700643.756940062,0.0664288537900482,0
102,5.8,2.8,6,75400,5,2,-0.384596,0,0.8538036,117,329,158,0,49,51.581313,12200,614000,654567.495243871,0.0660708391593987,0
90,3.2,1.6,5,59500,6,0,0.09496,1,0.9202934,66,202,97,0,77,51.388299,7247,397000,422959.592770914,0.0653894024456277,0
41,3,1.4,3,51100,2,0,-0.071413,0,0.2094118,58,436,198,1,26,51.564579,3110,367000,390961.584562311,0.0652904211507102,0
64,1.5,1.1,3,48300,1,1,-0.103901,0,0.3722186,94,136,94,0,7,51.501199,10512,467000,497198.478730972,0.0646648366830228,0
94,3.1,1.4,6,61900,5,0,-0.356324,1,0.748787,133,188,84,0,17,51.445533,6496,510000,542970.492233323,0.0646480239869086,0
135,5,2.2,7,49200,5,0,-0.411831,1,0.7096388,149,211,89,0,33,51.508417,11533,521000,554248.07136895,0.0638158759480814,0
173.57,8.4,8.2,7,71500,2,1,-0.138117,0,0.6139432,41,229,222,0,30,51.45423,13739,1416000,1505531.74235669,0.0632286316078297,0
79,5.3,1.3,4,44300,5,0,-0.031286,1,0.2696876,93,346,84,0,16,51.659773,5423,359000,381523.126463199,0.062738513825066,0
238.85,12,10,10,50100,3,0,-0.200774,1,0.5953012,29,223,193,0,69,51.562758,10689,1847000,1962863.29302622,0.0627305322285954,0
145.31,6.5,6.1,5,50700,3,0,-0.08585,0,0.1062594,93,266,252,1,65,51.377319,4672,536000,569584.393295578,0.0626574501783171,0
73,3,1.8,3,58100,1,3,-0.176056,0,0.6735976,122,230,143,0,14,51.487829,7705,1039000,1102702.57775032,0.0613114319059835,0
118,6.1,1.5,5,54000,6,0,0.21675,0,0.2933008,101,324,85,1,31,51.572926,8312,5e+05,530573.72842981,0.0611474568596198,0
81,3.2,2,4,41800,4,1,0.109702,0,0.925886,57,227,137,0,64,51.614699,10122,316000,335298.655353535,0.0610716941567575,0
89,5.3,1.5,5,49300,6,0,0.102543,1,0.4809636,66,334,93,0,69,51.391608,5316,373000,395422.155324563,0.0601130169559332,0
146,4.1,2.4,5,70100,1,3,-0.174654,0,0.1106092,83,159,93,0,13,51.494444,9410,2152000,2279811.24631645,0.059391843083853,0
66,2.7,1.4,3,55700,2,1,-0.159828,0,0.2995148,46,231,117,0,59,51.548131,1668,579000,613249.911119787,0.0591535597923783,0
130,6.1,2,7,61600,3,1,-0.156708,0,0.3548194,177,267,84,0,34,51.433967,1766,818000,866261.322334948,0.0589991715586158,0
62,2.4,0.6,4,49700,2,0,-0.052273,1,0.668005,104,218,56,1,4,51.479993,3673,396000,419226.91144385,0.0586538167773992,0
132,3.5,1.9,6,73000,2,0,-0.169982,1,0.5319184,99,152,78,1,6,51.470091,14044,1190000,1259728.89111823,0.0585957068220415,0
161,4.5,3.1,6,59800,3,0,-0.147128,1,0.8258406,45,157,106,0,39,51.425408,15091,959000,1014777.501966,0.058162150120961,0
65,5.1,0.8,3,51200,4,0,-0.316189,1,0.6605482,27,467,64,0,11,51.483487,7627,369000,390306.319496525,0.0577407032426139,0
132,4.2,2,5,67900,5,0,-0.200039,1,0.4735068,115,181,84,0,83,51.350874,3888,620000,655339.757754807,0.0569996092819468,0
88,4.8,2.1,4,62900,5,0,0.034522,1,0.5617456,64,286,125,0,58,51.402224,4394,420000,443923.269445178,0.0569601653456623,0
139,5.4,2.6,7,61300,4,0,-0.043342,1,0.273416,106,219,105,0,34,51.407327,14510,677000,715474.691032454,0.0568311536668446,0
88,4.4,3.2,4,41800,4,1,0.104213,0,0.6127004,90,301,218,0,42,51.608134,7011,329000,347652.775428964,0.0566953660454842,0
70,3.4,0.7,5,50300,4,0,-0.002162,0,0.5244616,23,280,58,1,25,51.581271,14614,422000,445714.797373008,0.0561962023057057,0
101.8,5.2,5,6,73000,2,0,-0.164001,1,0.3548194,98,216,207,1,20,51.463424,6287,952000,1005437.83399701,0.0561321785682866,0
76,2.4,1.3,3,57500,1,2,-0.134187,0,0.4157166,40,182,101,0,13,51.496244,12974,847000,893714.04399515,0.0551523541855373,0
49,1.4,1.3,2,40900,5,1,0.136167,0,1.2856766,71,161,146,0,12,51.553825,5889,166000,175114.253685787,0.0549051426854656,0
144.5,4.9,3.8,7,53700,6,0,-0.108476,1,1.9275828,66,259,203,0,175,51.296437,7261,563000,593911.473827738,0.0549049268698723,0
77,5,2,3,48200,3,0,-0.02297,1,0.4020458,163,336,132,0,18,51.441913,785,357000,376463.003782999,0.0545182178795495,0
51,4.2,0.4,4,62900,5,1,-0.340225,1,0.7158528,28,465,43,0,99,51.572718,3588,418000,440197.588892577,0.0531042796473122,0
127,5.5,2.3,5,48300,3,2,0.046518,0,0.9370712,108,246,101,0,7,51.529452,1495,492000,518057.065857774,0.0529615159710845,0
86.48,5.3,4.2,5,67300,4,0,-0.236345,1,0.2870868,92,275,218,0,18,51.397559,4173,531000,559085.581838269,0.052891867868679,0
133.13,7.2,6.6,5,67800,3,0,0.018169,1,0.736359,132,282,257,0,37,51.468676,14608,935000,984449.745812331,0.0528874286762899,0
81,2.3,1,3,57500,6,0,-0.297436,1,0.9488778,90,160,66,0,32,51.37402,5395,372000,391657.713955481,0.0528433170846254,0
125,8.8,4.5,7,56800,3,0,0.001171,1,0.9675198,94,333,161,0,30,51.442142,8196,656000,689913.782003788,0.0516978384204081,0
112,6.2,2.4,4,50600,4,0,0.047363,1,0.3063502,47,261,94,0,45,51.43799,4318,477000,501427.603519798,0.0512109088465359,0
106,6.2,1.8,5,59100,3,0,-0.06695,0,0.4182022,53,330,94,1,60,51.379401,9009,478000,502473.911115191,0.0512006508686009,0
99,4.1,1.5,5,59000,5,0,-0.21396,1,0.5909514,55,237,82,0,60,51.360692,11358,476000,500333.317902313,0.0511204157611625,0
64,1.7,1.7,3,44600,2,0,-0.048697,0,0.4399512,78,157,158,1,9,51.564743,2352,342000,359250.265755061,0.0504393735528089,0
75,3.3,1.8,4,48200,6,1,0.204566,0,0.6232642,79,249,134,0,12,51.544774,7301,320000,336139.773912963,0.0504367934780086,0
86,6.8,2.6,5,52600,6,0,0.21225,1,0.6574412,80,472,183,0,30,51.578047,4127,402000,422178.681221744,0.0501957244321993,0
93,3.3,1.1,4,51500,4,0,-0.112167,1,0.770536,136,202,66,0,40,51.404635,13091,393000,412710.581128803,0.0501541504549694,0
100,3.4,1.8,4,71500,2,1,-0.215317,0,0.3486054,99,196,101,0,11,51.467256,3235,827000,868391.620463849,0.0500503270421388,0
82,3.3,1.5,5,56300,3,1,-0.167088,0,0.2721732,163,226,104,0,21,51.426234,871,540000,567026.333395025,0.0500487655463424,0
90,4.8,1.9,5,48300,3,2,0.046358,0,1.0619726,142,278,106,0,6,51.526847,15093,375000,393758.021753156,0.0500213913417483,0
86,3.7,1.3,4,40800,5,0,0.125462,1,1.0831002,75,245,83,0,11,51.556268,15707,325000,341200.958177413,0.0498491020843473,0
88,3.5,1.3,4,57400,5,0,-0.359061,1,0.5238402,106,224,83,0,19,51.459482,7670,462000,485021.15848264,0.0498293473650216,0
65,1.9,1.2,4,65500,3,0,-0.112843,1,0.3753256,42,167,103,0,65,51.577671,7884,453000,475401.747277783,0.0494519807456569,0
85,3.9,1.9,5,51500,4,1,0.085837,0,0.3622762,116,263,125,0,29,51.590684,7973,387000,406030.561521882,0.0491745775759231,0
61,3.4,0.7,3,55400,5,0,-0.368669,1,0.7823426,135,310,60,0,22,51.448394,800,334000,350357.972371534,0.048975965184234,0
61.49,2,1.8,3,50500,5,0,0.108855,1,1.047059,15,175,149,0,56,51.423842,15615,253000,265343.327768508,0.048787856792522,0
50.4,3.1,2.4,2,55500,2,2,-0.034038,0,0.7786142,68,371,282,0,15,51.532952,11199,372000,389914.944007131,0.0481584516320738,0
85,1.7,1.7,4,63300,3,0,-0.2638,0,0.490906,61,113,113,1,10,51.501698,7136,601000,629654.5366378,0.0476780975670554,0
98,4,0.8,5,58300,5,0,-0.033073,1,0.5462106,89,232,47,0,45,51.394314,628,480000,502500.799460804,0.0468766655433425,0
50,2.4,1.4,3,45200,2,0,-0.057813,1,0.4150952,64,268,157,1,14,51.470671,5304,341000,356944.550066565,0.0467582113389008,0
71,2.8,1.1,3,41900,4,0,0.116315,1,0.6561984,70,222,87,0,1,51.493133,223,3e+05,313984.93297843,0.0466164432614332,0
166,7.9,3.7,8,67000,2,0,-0.072114,1,0.897923,77,272,125,0,33,51.454467,1548,1172000,1226560.53629148,0.0465533586104801,0
72,4.1,0.9,4,51700,5,0,-0.064417,0,0.6468774,107,322,70,1,24,51.64875,9586,393000,410886.930047917,0.0455138169158202,0
90,3,1.5,5,59400,2,0,-0.071826,1,1.0433306,29,189,91,0,53,51.449355,7405,566000,591649.610398249,0.0453173328590968,0
43,2.7,2.1,2,61500,4,1,-0.360274,0,0.447408,68,357,278,0,29,51.478257,15447,239000,249719.288088937,0.044850577777978,0
56,2,0.6,4,53600,4,1,0.043094,0,0.8705814,103,204,59,0,15,51.602667,7815,370000,386488.117611101,0.0445624800300023,0
64,3.2,0.5,4,42300,5,0,0.162574,1,1.1893596,91,289,43,0,3,51.531507,3577,275000,287245.165388381,0.0445278741395679,0
74.98,6.3,4.5,5,43900,4,0,0.08991,1,0.3423914,41,498,355,0,5,51.49,10467,296000,308874.580595656,0.0434952047150537,0
75,3.4,2.1,3,51700,2,2,-0.216152,0,0.5723094,71,234,147,0,6,51.485703,1624,584000,608643.633700285,0.0421980029114465,0
177,7.4,4.1,8,72900,4,0,-0.222568,1,0.3989388,55,237,130,0,20,51.413258,7332,1118000,1165032.84362556,0.0420687331176717,0
79.08,4.4,3.7,3,43400,6,0,0.179441,1,0.6903754,81,379,319,1,19,51.582187,9098,303000,315594.085715169,0.0415646393239902,0
78,3.4,1.7,5,58000,5,1,-0.217379,0,1.320475,63,228,111,0,99,51.64869,7175,467000,486403.072675548,0.0415483354936789,0
59,1.3,1.3,3,59100,3,0,0.015534,1,0.537511,20,127,127,0,41,51.480763,5525,340000,354126.361658837,0.0415481225259907,0
71,3.4,1.9,3,59800,3,0,-0.14601,1,0.9917544,163,268,155,0,36,51.42673,2146,413000,429931.558836921,0.0409965105010198,0
74.45,3.9,2.7,3,51700,3,1,-0.023884,0,0.795392,112,313,218,1,15,51.593266,2615,423000,440337.179291924,0.0409862394608127,0
73.3,5.5,4.8,4,58100,2,2,-0.22044,0,0.5474534,8,447,393,0,7,51.500606,8670,697000,725426.100633264,0.0407835016259165,0
163,6.9,2.6,5,63500,1,1,-0.099801,0,0.3840252,61,241,89,0,29,51.535331,12528,1941000,2019977.59609957,0.0406891273052897,0
112,4.7,2.4,6,61600,3,1,-0.156741,0,0.1976052,60,217,113,0,31,51.434939,9425,793000,825263.313370705,0.0406851366591485,0
63,2.6,1.5,4,52700,3,0,-0.001299,0,0.5443464,76,239,136,1,16,51.567075,12375,401000,417236.931227469,0.0404911003178774,0
47,1.9,1.1,3,52700,3,0,-0.002388,0,0.5257044,90,207,119,1,16,51.567228,4168,330000,343361.227693954,0.0404885687695582,0
73,1.6,1.6,3,49700,4,0,0.086101,1,0.9613058,73,124,124,0,3,51.502209,8338,262000,272571.160364276,0.0403479403216647,0
53,1.6,1.4,3,47500,4,1,0.102012,0,0.5984082,44,172,155,0,64,51.613947,6297,258000,268402.44115916,0.0403195393765878,0
89,4.3,2.2,3,56300,4,0,-0.030573,1,0.4884204,64,276,139,0,27,51.421385,11364,417000,433626.336218219,0.0398713098758246,0
65,1.8,1.1,3,43200,2,0,-0.069195,1,0.978705,93,156,97,1,8,51.482369,15090,364000,378509.207759894,0.0398604608788289,0
54,2.9,1.3,3,51900,2,0,-0.197425,0,0.4362228,136,285,124,1,39,51.540559,6719,489000,508488.45729884,0.0398536959076473,0
74,4.1,1.4,4,49700,4,0,0.087052,1,1.0868286,29,319,108,0,64,51.47819,15324,343000,356175.20493571,0.0384116761974049,0
70,4.1,2,3,49900,5,0,-0.069999,0,0.1752348,102,308,150,1,22,51.643932,9073,326000,338235.069925212,0.0375308893411417,0
47,2.4,2.1,2,61600,5,0,0.016852,1,0.444301,31,303,267,0,72,51.378348,5384,205000,212510.634995911,0.0366372438824927,0
90,4.3,1.4,5,50600,4,0,0.046988,1,0.4449224,80,269,89,0,45,51.437016,1743,4e+05,414391.233968995,0.0359780849224863,0
58,2.3,1,4,56100,4,0,0.019882,1,0.0347984,126,221,92,0,65,51.414852,14580,327000,338527.441928052,0.0352521159879264,0
47,1.8,1,2,53400,1,1,-0.089556,1,0.5213546,65,213,127,0,21,51.533429,7086,374000,387181.251813747,0.0352439888068095,0
67,2.2,1.7,3,57600,2,1,-0.207521,0,0.680433,32,188,144,0,6,51.484331,9884,547000,566196.127184161,0.0350934683439876,0
110,4.3,1.6,7,61900,4,2,-0.312837,0,0.335556,83,224,83,1,49,51.570358,3559,646000,668639.841873134,0.0350461948500521,0
50,3.7,1.6,2,62200,6,0,-0.343574,1,0.5723094,32,431,192,0,12,51.428439,13603,281000,290733.034934379,0.0346371349977894,0
113,4.7,2.5,4,54700,6,1,-0.43415,0,0.636935,20,234,125,0,51,51.576508,15772,559000,578358.912876591,0.0346313289384462,0
76,2.5,1,4,48100,6,1,0.270598,0,1.2080016,64,184,74,1,16,51.562274,2019,345000,356930.866188849,0.0345822208372432,0
170,7.3,5.2,7,59400,4,1,0.031063,0,0.5337826,70,287,212,0,58,51.614594,14497,871000,901112.6173198,0.0345724653499431,0
95.46,3.8,3,6,48700,3,0,0.019019,1,0.5729308,68,239,188,0,14,51.552788,2414,459000,474852.440441214,0.0345369072793344,0
58,3.1,2.9,2,63900,6,0,-0.307856,1,0.4946344,137,319,291,0,11,51.409764,10029,329000,340230.364568453,0.034134846712624,0
87.73,7,6.7,5,62700,3,0,-0.182614,1,0.2727946,28,451,429,0,14,51.444236,13581,678000,700896.792021294,0.0337710796774255,0
74,4.6,2.5,3,46300,6,0,0.157656,1,1.4932242,161,351,188,1,21,51.583938,3854,286000,295638.418423922,0.0337007637200083,0
99,3,1.5,5,45700,5,1,-0.373503,0,0.6406634,31,173,86,0,49,51.553653,11112,430000,444295.968838367,0.0332464391589927,0
110,3.7,1.8,5,57600,5,0,0.131902,1,0.9712482,93,190,94,0,53,51.475206,9847,481000,496926.910837537,0.0331120807433202,0
93,4,1.4,5,53100,3,0,-0.128793,1,0.3367988,39,228,78,0,36,51.411205,1631,495000,511041.948618442,0.0324079770069528,0
148,8.1,3.7,6,58500,2,0,-0.097602,1,0.5785234,88,262,112,0,33,51.461808,6105,1181000,1219229.00382265,0.0323700286389893,0
107,4.9,1.4,5,50200,4,1,0.054746,0,0.512655,123,259,73,0,22,51.575756,4801,472000,487243.158873155,0.0322948281210905,0
39,1.5,1.4,2,61400,2,0,-0.018113,0,0.2031978,81,211,197,1,10,51.474062,6022,322000,332396.71366252,0.0322879306289435,0
126,5.6,2.7,7,60700,3,1,-0.270925,0,0.571688,143,251,122,1,10,51.48763,6966,962000,992473.474680265,0.0316772086073444,0
45,2.2,1.9,3,72900,3,0,-0.200976,0,0.3001362,35,295,256,1,18,51.411256,2985,304000,313613.121478198,0.0316221101256524,0
64,3.5,0.9,4,49800,6,0,0.179898,1,1.388829,86,309,76,1,32,51.590829,13021,335000,345479.86790925,0.0312831877888062,0
86,3.1,1.8,4,53300,3,1,-0.007868,0,0.3802968,181,203,120,0,15,51.563014,7663,506000,521629.814747633,0.0308889619518445,0
108,5.1,2.3,6,57800,4,0,-0.159413,1,0.6406634,125,266,121,0,30,51.374874,14104,491000,505927.202890872,0.0304016352156258,0
99,2.7,2.5,4,55500,6,1,-0.42527,0,0.1410578,67,152,141,0,73,51.610883,9603,457000,470826.975044045,0.0302559628972531,0
31,1.9,1.1,2,47300,2,2,-0.213144,0,0.2336464,49,356,194,0,13,51.516223,13211,315000,324523.826171253,0.03023436879763,0
50,1.6,1.6,3,61500,5,0,-0.092858,1,0.0975598,75,194,183,0,62,51.362811,2707,235000,241982.52422329,0.0297128690352767,0
82,2.9,1,4,49700,2,0,-0.052124,1,0.7127458,139,182,60,1,3,51.48045,12117,522000,537210.613273946,0.0291391058887863,0
49,2.2,2.1,3,69000,3,1,-0.152827,0,0.6375564,37,271,259,0,35,51.431037,3789,363000,373565.317447888,0.0291055577076815,0
61,2.2,1.6,3,62200,6,0,-0.347755,1,0.6419062,10,208,151,0,16,51.429379,14931,338000,347652.23616964,0.0285569117444975,0
129,5.5,1.9,5,61900,2,0,-0.114266,1,0.8146554,71,244,83,0,25,51.454964,3535,1046000,1075845.68972855,0.0285331641764311,0
90,4.3,1.7,5,51300,4,0,0.117102,1,1.0911784,91,273,104,0,51,51.473109,15534,366000,376392.841015741,0.0283957404801659,0
57,5.7,4.5,3,54700,6,0,-0.384375,1,1.121627,84,561,441,0,19,51.424575,14982,347000,356569.693812548,0.027578368335872,0
75,2.3,1.6,4,57000,4,0,-0.197727,1,0.304486,55,174,118,0,35,51.380506,7461,339000,348334.08529245,0.0275341749039829,0
88,10,2,6,47400,6,2,-0.472104,0,0.3026218,61,677,128,0,55,51.547903,14554,376000,386324.828090703,0.0274596491774011,0
25,1.5,1.2,2,61900,2,1,-0.203423,0,0.3815396,39,365,283,0,9,51.477937,15135,297000,305034.372022095,0.0270517576501524,0
79,5.8,3,5,53100,5,0,-0.410307,1,1.6846154,132,435,224,0,32,51.523215,12444,373000,383085.676282737,0.0270393466025119,0
80,3.4,1.8,4,46700,3,1,-0.006455,0,0.391482,153,241,121,0,9,51.55442,3255,424000,435250.192410772,0.0265334726669154,0
65,2.8,2.3,3,65500,3,0,-0.113312,1,0.4032886,115,226,183,0,62,51.577223,11232,479000,491628.403740566,0.026364099667152,0
102,5.5,2.7,5,51700,4,1,-0.377987,0,0.8643674,60,307,149,0,25,51.465258,755,475000,487485.27043355,0.0262847798601056,0
28,2.2,1.6,2,55100,3,1,-0.280455,0,0.3367988,70,437,317,0,33,51.515341,8740,226000,231733.524577324,0.0253695777757678,0
78.7,4.3,2.2,4,57000,2,0,-0.078723,0,0.540618,25,282,149,1,30,51.561965,6898,603000,618189.097006112,0.025189215598859,0
117,5.3,3.1,7,57800,5,0,-0.166143,1,0.602758,59,255,149,0,30,51.375896,8610,524000,537014.050028148,0.0248359733361596,0
86,6.1,1.9,4,48100,6,1,0.26753,0,1.4553188,53,401,123,1,28,51.570499,8140,376000,385329.335614479,0.0248120628044663,0
74.84,3.7,2.4,5,50000,4,1,-0.268413,0,1.3192322,73,293,190,0,68,51.575316,4182,402000,411794.529785618,0.0243645019542738,0
121.75,4,3.2,7,56300,4,0,-0.025464,1,0.5051982,148,195,157,0,36,51.42147,5702,545000,558240.33915809,0.0242942002900733,0
60.341,3.7,2.5,3,56000,5,2,-0.34171,1,0.5741736,80,366,251,1,60,51.590211,8108,298000,305150.177525157,0.0239938843126076,0
